[一号boss:吴添明]
x	y	z	stay	mapid	action
13173	17696	1056896	0	607	0
13074	17509	1056896	0	607	0
12975	17322	1056896	0	607	0
12876	17135	1056896	0	607	0
12777	16948	1056896	0	607	0
12678	16761	1056896	0	607	0
12579	16574	1056896	0	607	0
12481	16387	1056896	0	607	0
12395	16189	1056896	0	607	0
12331	15987	1056896	0	607	0
12318	15778	1056896	0	607	0
12327	15569	1056896	0	607	0
12398	15368	1056896	0	607	0
12536	15206	1056896	0	607	0
12698	15067	1056896	0	607	0
12870	14947	1056896	0	607	0
13068	14861	1056896	0	607	0
13266	14784	1056896	0	607	0
13466	14713	1056896	0	607	0
13675	14701	1056896	0	607	0
13884	14701	1056896	0	607	0
14093	14705	1056896	0	607	0
14302	14716	1056896	0	607	0
14511	14727	1056896	0	607	0
14720	14738	1056896	0	607	0
14929	14749	1056896	0	607	0
15138	14760	1056896	0	607	0
15347	14771	1056896	0	607	0
15556	14782	1056896	0	607	0
15765	14793	1056896	0	607	0
15974	14804	1057152	0	607	0
16183	14815	1057728	0	607	0
16392	14826	1057536	0	607	0
16601	14837	1057536	0	607	0
16800	14872	1057536	0	607	0
17000	14909	1057536	0	607	0
17209	14920	1057536	0	607	0
17418	14931	1057728	0	607	0
17622	14951	1057984	0	607	0
17830	14973	1058368	0	607	0
18043	15007	1058944	0	607	0
18243	15047	1059392	0	607	0
18441	15101	1059904	0	607	0
18642	15176	1060736	0	607	0
18833	15250	1061440	0	607	0
19028	15326	1062080	0	607	0
19220	15401	1062784	0	607	0
19403	15508	1063552	0	607	0
19575	15627	1064320	0	607	0
19748	15747	1064896	0	607	0
19924	15868	1065088	0	607	0
20100	15989	1065408	0	607	0
20269	16108	1065792	0	607	0
20449	16213	1066432	0	607	0
20631	16301	1067008	0	607	0
20821	16388	1067584	0	607	0
21009	16468	1068288	0	607	0
21194	16546	1068992	0	607	0
21383	16635	1069760	0	607	0
21550	16750	1070464	0	607	0
21693	16895	1070976	0	607	0
21822	17053	1071616	0	607	0
21938	17218	1072256	0	607	0
22046	17390	1072960	0	607	0
22145	17575	1073728	0	607	0
22239	17764	1074304	0	607	0
22314	17960	1074816	0	607	0
22372	18166	1075008	0	607	0
22424	18375	1075008	0	607	0
22442	18583	1075072	0	607	0
22444	18792	1075072	0	607	0
22444	19001	1075072	0	607	0
22442	19211	1075136	0	607	0
22431	19420	1075200	0	607	0
22420	19628	1075264	0	607	0
22409	19836	1075392	0	607	0
22398	20044	1075456	0	607	0
22387	20247	1075776	0	607	0
22375	20450	1076736	0	607	0
22363	20652	1077440	0	607	0
22352	20858	1077632	0	607	0
22341	21060	1077248	0	607	0
22321	21275	1076352	0	607	0
22291	21485	1075584	0	607	0
22256	21692	1075392	0	607	0
22206	21901	1075328	0	607	0
22151	22110	1075264	0	607	0
22096	22319	1075136	0	607	0
22025	22516	1075136	0	607	0
21948	22712	1075008	0	607	0
21871	22910	1074944	0	607	0
21796	23104	1074944	0	607	0
21622	23216	1074880	0	607	0
21557	23414	1074752	0	607	0
21518	23618	1074752	0	607	0
21495	23823	1074752	0	607	0
21473	24032	1074752	0	607	0
21451	24239	1074624	0	607	0
21437	24449	1074496	0	607	0
21437	24662	1074432	0	607	0
21443	24871	1074432	0	607	0
21456	25080	1074496	0	607	0
21501	25289	1074496	0	607	0
21597	25476	1074432	0	607	0
21745	25625	1074496	0	607	0
21932	25722	1074752	0	607	0
22135	25773	1075264	0	607	0
22344	25806	1076096	0	607	0
22547	25820	1076544	0	607	0
22753	25801	1077056	0	607	0
22935	25706	1077632	0	607	0
23053	25526	1078144	0	607	0
23188	25363	1078656	0	607	0
23383	25290	1078848	0	607	0
23560	25195	1078848	0	607	0
23680	25018	1078720	0	607	0
23816	24865	1078720	0	607	0
24025	24851	1078720	0	607	0
24220	24797	1078784	0	607	0
24421	24784	1078912	0	607	0
24627	24767	1079232	0	607	0
24839	24794	1079744	0	607	0
24980	24948	1080128	0	607	0
25094	25122	1080320	0	607	0
25151	25330	1080832	0	607	0
25156	25546	1081472	0	607	0
25173	25752	1081984	0	607	0
25173	25962	1082624	0	607	0
25173	26166	1083136	0	607	0
25173	26374	1083392	0	607	0
25173	26583	1083392	0	607	0
25173	26792	1083328	0	607	0
25173	27001	1083328	0	607	0
25173	27210	1083328	0	607	0
25173	27419	1083328	0	607	0
25173	27628	1083328	0	607	0
25173	27837	1083328	0	607	0
25173	28057	1083328	0	607	0
25173	28277	1083328	0	607	0
25285	28095	1083328	0	607	0
Sleep=10
Fight=1
Sleep=10
[结束副本]
